PC1,PC2,instance_name,source
0.5768806889145635,-2.1148749670829994,b_read_on.txt,google-hashcode
-2.7440893488118308,0.8035070424974038,c_incunabula.txt,google-hashcode
-0.6205831901418976,-2.0698171512070465,d_tough_choices.txt,google-hashcode
0.5095435845889842,-2.107936789664196,e_so_many_books.txt,google-hashcode
0.4062576649357084,-2.1603809590597693,f_libraries_of_the_world.txt,google-hashcode
-3.2747494698017237,1.3488639053144942,test_c_base.txt,synthetic-google-hashcode
-3.140801517106474,1.2186145833042568,test_c_faster_signup.txt,synthetic-google-hashcode
-3.482981915836962,1.673714255524426,test_c_more_shipping.txt,synthetic-google-hashcode
-3.364554141880624,1.4625761137102986,test_c_score_noise.txt,synthetic-google-hashcode
-3.2394347368325676,1.3515236904869938,test_small_changes_in_multiple_features.txt,synthetic-google-hashcode
0.6785003407089528,-1.925350205832397,appalachian_regional_project.txt,synthetic-real-world
6.094437501972665,3.6209669065995365,deutsche_digitale_bibliothek.txt,synthetic-real-world
4.924004931935506,3.1751151035559464,internet_archive_bulk_scanning.txt,synthetic-real-world
1.8869572640736358,-0.7463101394656663,new_york_public_library_system.txt,synthetic-real-world
2.881420962486058,-0.8045127355036019,oxford_bodleian_archives.txt,synthetic-real-world
1.909191380796005,-2.725698653177679,vatican_secret_archives_project.txt,synthetic-real-world
