PC1,PC2,instance_name,source
-1.078936915112416,-0.5606599836039836,01a07e03-7982-45d4-80d9-18dd96f44412_19.txt,combined-synthetic
-1.9450056342047208,0.8131909241623649,029a9248-0ccc-47cd-8411-b89901b58fb7_5.txt,combined-synthetic
-0.7873565056796722,0.049229264316896865,02d970b9-400a-4720-94bc-42b96a4df272_5.txt,combined-synthetic
-0.3864298338445984,3.1190998230533578,04a16db3-7759-40a8-9cfc-69a4dbd4618f_15.txt,combined-synthetic
-0.3599622275050261,-0.6174381654174669,04fd0ed8-aa94-43e3-acac-cb0fbc4cdc0d_3.txt,combined-synthetic
1.4860243796069763,0.1759535577766235,05884177-7c3e-48a5-88cc-25a833496507_23.txt,combined-synthetic
-0.6948744665194826,2.100617421890243,07fa4230-ec98-4001-be95-0c7a5c4096ad_7.txt,combined-synthetic
0.8524351043055138,0.8348753541338928,091ae80f-82ab-428b-8a19-2a73d527090a_28.txt,combined-synthetic
0.8287930712839905,0.8275886643274188,0a00e980-35da-42d2-8dad-6bc7bb3738d3_3.txt,combined-synthetic
1.4419980559591712,-0.05699147024517763,0b67d26a-ffa7-4a86-a0fc-72437590e7ae_11.txt,combined-synthetic
-0.13614429826142113,1.6040872004998863,0cf2dc9d-90b3-4c6c-a70e-9be41a778b45_12.txt,combined-synthetic
1.624812956558278,1.182677329655466,11653a3b-a8d8-49bd-98a8-1ab2afa125d4_9.txt,combined-synthetic
0.12613730614127575,0.27632958477742936,11a623a5-e5c6-47ab-9195-76b885ecfe3c_1.txt,combined-synthetic
-1.270199801009672,-2.601438787142891,11be6a9c-5ef2-4295-b61d-fed4910383fa_0.txt,combined-synthetic
-2.133038138808786,0.12456425298663212,146f1804-0365-41c7-af24-e5e301a003f1_27.txt,combined-synthetic
1.6724672601587838,0.4254693265033022,15f1833e-2cc1-4c7c-8680-e36c73986245_15.txt,combined-synthetic
-2.0436615738078547,-1.5282300905127728,164a0251-163f-4ba2-ae37-83bcdcc6b05f_0.txt,combined-synthetic
1.3749676685497334,0.23107045885710423,1652c0d2-31be-460e-b649-e9fb635ef6f6_22.txt,combined-synthetic
-0.37643677018471466,-0.7847455718784567,16da1eda-cdae-4123-8115-7522dee535c8_25.txt,combined-synthetic
-2.8984360692475186,-0.8870327921472615,18c3ab02-cbfc-4309-8a17-448dab218039_3.txt,combined-synthetic
-0.8493682289573051,2.058520561330686,18e2429d-4f60-432a-ae7f-2bd9d44da5fb_2.txt,combined-synthetic
1.5342296933117272,-2.5801746305043567,1913cbdf-fff5-4289-b970-3aada4513cbf_13.txt,combined-synthetic
3.1183552002260364,0.8639239387607712,1ab55f81-0bf6-4efb-be04-bcddbb917fe0_1.txt,combined-synthetic
2.706119234055644,1.2181804724267185,1ae86734-6f50-4ae0-95f5-fec736882c80_19.txt,combined-synthetic
-1.0913051872145332,-3.2052305279607296,1d32e494-29c0-43ac-a527-a37ffc349635_12.txt,combined-synthetic
0.1097654935424714,-1.1259154140373657,1da323bf-30ef-4e86-b036-ef40cd80e66d_20.txt,combined-synthetic
-0.13082928308438077,3.029670005820224,1db5fa66-0228-4c01-b127-6abf115e472e_3.txt,combined-synthetic
0.26400909041536996,-2.168712776435102,1df1ff1d-142d-441f-9aa1-d95f06109e21_19.txt,combined-synthetic
0.63042788591932,-0.9700570439760179,1e4e114d-daa0-402f-a0b6-eb541406a54c_26.txt,combined-synthetic
-1.1096587782630787,0.5563298592561593,1f4eda23-7d44-44ba-895b-7f1095cb44ab_7.txt,combined-synthetic
-0.2642250318238668,2.094802103887357,2073d6df-3a38-4148-8f93-548d27b90571_1.txt,combined-synthetic
2.012356438077711,-0.7345362759122162,21e87f18-17d6-4391-ba14-3aea0a8116be_3.txt,combined-synthetic
0.6537090792982431,0.9217685916215229,22a0af3b-42ba-4490-a5b5-6d07a3b4ae1e_25.txt,combined-synthetic
1.2957624606760036,0.13267625587883053,22b591ff-beb3-499c-af77-ac71585dc866_4.txt,combined-synthetic
-0.4717373036543625,2.0172654616958194,22c07b54-3c02-4935-8bf0-debab423476c_19.txt,combined-synthetic
0.9146741046507927,1.1813595862113015,22e7bcca-7d3e-4ffd-af95-1c9dab9fbf1f_25.txt,combined-synthetic
-0.06450547095422518,-1.0274819303132876,235813e6-b602-433b-a131-99d875d392de_10.txt,combined-synthetic
0.8549722111981191,0.0013853619735408704,25fb334f-47bc-499f-8d73-1f6871c74e60_22.txt,combined-synthetic
0.1373873773053164,0.6843240536880764,2600402c-82c0-4ef1-be17-725aef6d7d4f_14.txt,combined-synthetic
0.2995830604122942,-2.109608483238586,2792f4c7-b790-4a33-bfef-e565663d0bf5_16.txt,combined-synthetic
-0.3078289603899943,1.3059171329629837,27beef18-2aec-4385-9b69-77c2be7bac29_14.txt,combined-synthetic
-4.169639473766642,0.31541743333991523,29432b19-1fc7-4769-9582-1e14a410e943_11.txt,combined-synthetic
-0.37507264186168515,-1.2758739984182,2a407286-204a-4210-b2f3-29a6e6d31cac_17.txt,combined-synthetic
0.6006589998017899,-1.1912182673424725,2acd0f0c-9f5c-4bb3-851f-8c3b0dc8f2a8_21.txt,combined-synthetic
2.867803451554004,0.13133695620603297,2b9f7da5-ab9e-40ef-8c35-b441abb5da09_25.txt,combined-synthetic
0.5655908854506724,-1.3864661891778514,2dfa815e-6083-4962-bb63-15900d6fcae3_19.txt,combined-synthetic
2.722021396834584,0.8343675143268675,2f0963c0-2fc5-4035-b36a-9287919eab72_8.txt,combined-synthetic
-2.6073717445054614,-0.9796706966820175,30f737a9-9573-44da-8337-e8b781a0f009_0.txt,combined-synthetic
-0.5866029783481163,-0.902238876760099,318a0914-0f5d-488d-a6ed-6b6b53b7b57f_7.txt,combined-synthetic
2.19560955318187,-0.28366458207385997,324ac996-bb4e-4bae-ba4d-8c5c3ab09170_8.txt,combined-synthetic
-0.740147607956794,-1.4055408721584888,334b7725-3092-4112-a83c-3132f1fa831c_24.txt,combined-synthetic
-1.9646169162355096,-0.18987558015345224,33e52107-848c-4c42-9d8e-935ddfa8d8db_13.txt,combined-synthetic
-0.5276576380814522,-0.6509739896395688,3529b03c-1e00-42b5-ad69-8a5f057e6aa6_2.txt,combined-synthetic
0.17204640226107612,-0.765161688682588,3628f525-9bed-420f-9d5f-735e0c17a024_14.txt,combined-synthetic
-2.1725291321797053,-1.585770572395915,3814521d-991b-4586-8d10-7878e3741ba7_11.txt,combined-synthetic
0.476923566639006,0.27434899673102253,3ab94b01-f16f-444f-ab16-ac2fa88a074c_22.txt,combined-synthetic
-2.5823685521813053,-0.9579822916359736,3abdd209-4d27-4dc7-b7e5-3ec44cd5651e_15.txt,combined-synthetic
-0.4472519431452824,-1.6201583882276303,3c140b86-e5a1-4e93-9b8b-96fbf9b0eb04_26.txt,combined-synthetic
-0.6531899317416333,0.8744958196266135,3d2d41d0-84d2-474f-8f76-b2177f635061_24.txt,combined-synthetic
-3.5323370366422013,-0.4921370802099916,3dbefe87-c1cf-4163-be3c-2eb5bbfbcbf1_27.txt,combined-synthetic
0.6827299518962872,-2.7647700625286205,3e955322-96e3-401e-9259-5659c80fb078_8.txt,combined-synthetic
-0.8616815734253929,-0.15688830976258616,40d9320b-6314-42d3-9f50-22caf62cf3c2_2.txt,combined-synthetic
-1.0752856705410283,0.7036521951702067,40d95f71-da95-4807-bb3a-88f6a3094030_23.txt,combined-synthetic
1.1484993587281915,-1.4292189938804842,428edf22-b97f-4d86-bee6-0d7e76674e06_10.txt,combined-synthetic
