,instance_name,source,num_books,num_libraries,num_days,average_book_score,variance_book_score,books_per_library_avg,signup_time_avg,shippings_per_library_avg,book_duplications_per_library_avg
0,b_read_on_36252cee_0001,synthetic-google-hashcode,100000,100,1000,114.15,0.0,904.6,9.64,1.0,0.0
1,b_read_on_fde6090d_0002,synthetic-google-hashcode,84975,96,1164,100.0,0.0,1051.7,13.18,1.12,0.0
2,b_read_on_1707deff_0003,synthetic-google-hashcode,89616,82,1086,99.39,0.0,1060.93,11.94,1.01,0.0
3,b_read_on_42741b11_0004,synthetic-google-hashcode,96508,106,1158,105.43,0.0,872.57,13.48,1.09,0.0
4,b_read_on_278718e6_0005,synthetic-google-hashcode,88058,80,1000,100.0,0.0,828.15,9.47,1.13,0.0
5,b_read_on_3db9a5d0_0006,synthetic-google-hashcode,92802,100,857,97.45,0.0,1006.02,11.81,1.09,0.0
6,b_read_on_3a480913_0007,synthetic-google-hashcode,97152,82,863,84.86,0.0,994.82,10.62,1.01,0.0
7,b_read_on_55f9e5b1_0008,synthetic-google-hashcode,99784,88,1000,100.0,0.0,1189.86,10.35,1.07,0.0
8,b_read_on_208f85a6_0009,synthetic-google-hashcode,88385,92,1124,100.0,0.0,908.54,10.44,1.11,0.0
9,b_read_on_22b7ff19_0010,synthetic-google-hashcode,92669,118,848,97.67,0.0,1183.8,12.63,1.13,0.0
10,b_read_on_8c11362e_0011,synthetic-google-hashcode,91472,100,1057,97.96,0.0,1102.19,13.07,1.08,0.0
11,b_read_on_c16460cd_0012,synthetic-google-hashcode,98404,114,1000,98.12,0.0,1191.99,13.39,1.08,0.0
12,b_read_on_27166bc5_0013,synthetic-google-hashcode,100000,100,1141,112.09,0.0,1084.4,10.84,1.2,0.0
13,b_read_on_14c33081_0014,synthetic-google-hashcode,80551,94,1054,100.0,0.0,901.47,11.81,1.11,0.0
14,b_read_on_a22dd494_0015,synthetic-google-hashcode,97966,91,1135,100.0,0.0,932.43,13.42,1.1,0.0
15,b_read_on_a78fef58_0016,synthetic-google-hashcode,94884,88,1043,92.79,0.0,927.65,10.13,1.11,0.0
16,b_read_on_615680d1_0017,synthetic-google-hashcode,97998,93,957,118.01,0.0,1078.88,9.77,1.04,0.0
17,b_read_on_33c49efb_0018,synthetic-google-hashcode,97715,92,1081,111.29,0.0,1000.0,12.53,1.0,0.0
18,b_read_on_d09da4e4_0019,synthetic-google-hashcode,90637,81,973,108.02,0.0,924.07,10.26,1.0,0.0
19,b_read_on_12ce63a2_0020,synthetic-google-hashcode,99157,108,1058,115.7,0.0,873.42,11.32,1.0,0.0
