,instance_name,source,num_books,num_libraries,num_days,average_book_score,variance_book_score,books_per_library_avg,signup_time_avg,shippings_per_library_avg,book_duplications_per_library_avg
0,b_read_on_57656adf_0001,synthetic-google-hashcode,87412,100,889,100.0,0.0,1000.0,9.78,1.0,0.0
1,b_read_on_718b8ff7_0002,synthetic-google-hashcode,76095,89,1176,135.6,0.0,1381.95,12.78,1.12,0.0
2,b_read_on_843b4230_0003,synthetic-google-hashcode,76299,84,1239,89.5,0.0,1320.67,8.08,1.22,0.0
3,b_read_on_887f6cc7_0004,synthetic-google-hashcode,67751,121,1029,134.45,0.0,638.06,11.81,1.02,0.0
4,b_read_on_0fc23689_0005,synthetic-google-hashcode,81808,100,853,88.43,0.0,1376.68,11.07,1.15,0.0
5,b_read_on_eb1d0fac_0006,synthetic-google-hashcode,100000,95,1301,65.52,0.0,1045.33,11.81,1.0,0.0
6,b_read_on_a3a2fb83_0007,synthetic-google-hashcode,90192,100,1215,121.79,0.0,1379.71,14.11,1.18,0.0
7,b_read_on_7b1448f6_0008,synthetic-google-hashcode,62090,91,1068,113.61,0.0,618.29,8.5,1.0,0.0
8,b_read_on_65938139_0009,synthetic-google-hashcode,83074,81,997,115.83,0.0,997.6,11.76,1.27,0.0
9,b_read_on_647b88c0_0010,synthetic-google-hashcode,93395,74,1114,100.0,0.0,1048.18,11.81,1.07,0.0
10,b_read_on_6f390120_0011,synthetic-google-hashcode,62728,66,1000,100.0,0.0,1188.31,11.81,1.12,0.0
11,b_read_on_e53c82ff_0012,synthetic-google-hashcode,100000,115,975,104.51,0.0,1392.69,7.24,1.05,0.0
12,b_read_on_2ff3d7bb_0013,synthetic-google-hashcode,75159,100,1292,103.96,0.0,864.03,11.74,1.08,0.0
13,b_read_on_67cd61aa_0014,synthetic-google-hashcode,80419,88,1000,134.96,0.0,1346.34,11.81,1.0,0.0
14,b_read_on_1241d9bb_0015,synthetic-google-hashcode,100000,100,633,88.3,0.0,785.11,8.52,1.15,0.0
15,b_read_on_20e75368_0016,synthetic-google-hashcode,100000,125,1036,100.0,0.0,936.9,12.45,1.08,0.0
16,b_read_on_a8904a3f_0017,synthetic-google-hashcode,100000,84,1081,100.0,0.0,896.39,11.81,1.11,0.0
17,b_read_on_825fb5f6_0018,synthetic-google-hashcode,75939,76,1155,91.08,0.0,1119.32,7.92,1.08,0.0
18,b_read_on_43c0c8f4_0019,synthetic-google-hashcode,100000,64,675,100.0,0.0,1000.0,11.81,1.18,0.0
19,b_read_on_7f3e8bfa_0020,synthetic-google-hashcode,60998,109,1178,64.14,0.0,1122.9,8.46,1.03,0.0
