,instance_name,source,num_books,num_libraries,num_days,average_book_score,variance_book_score,books_per_library_avg,signup_time_avg,shippings_per_library_avg,book_duplications_per_library_avg
0,e_so_many_books_e774e0b6_0001,synthetic-google-hashcode,84091,1004,202,143.85,5899.1,491.94,4.96,1.33,486.65
1,e_so_many_books_61c21256_0002,synthetic-google-hashcode,100000,1106,224,110.42,4316.63,491.94,4.67,1.49,420.15
2,e_so_many_books_2d545d6b_0003,synthetic-google-hashcode,81208,946,231,118.16,5661.16,453.1,6.03,1.49,398.77
3,e_so_many_books_8e65ceee_0004,synthetic-google-hashcode,82587,949,216,139.56,5645.73,550.63,6.33,1.43,507.05
4,e_so_many_books_ef2d616f_0005,synthetic-google-hashcode,94103,918,183,136.95,4859.77,504.29,4.97,1.32,488.32
5,e_so_many_books_a376094c_0006,synthetic-google-hashcode,100000,1083,224,125.49,5187.1,438.6,6.49,1.49,488.32
6,e_so_many_books_acd9480e_0007,synthetic-google-hashcode,90394,831,224,146.71,5823.56,424.82,4.68,1.35,579.73
7,e_so_many_books_55c3224e_0008,synthetic-google-hashcode,92190,911,168,135.63,4296.63,425.76,6.32,1.7,430.99
8,e_so_many_books_2b0f8f16_0009,synthetic-google-hashcode,88930,1063,211,125.49,4242.03,491.94,5.43,1.38,460.34
9,e_so_many_books_c9a2a30f_0010,synthetic-google-hashcode,90707,1073,207,147.21,4378.97,464.34,5.3,1.49,468.67
10,e_so_many_books_44f101d4_0011,synthetic-google-hashcode,99709,1045,179,146.19,5017.69,419.84,5.43,1.7,550.96
11,e_so_many_books_342e2334_0012,synthetic-google-hashcode,93319,1038,223,120.29,4313.64,537.63,5.65,1.73,544.83
12,e_so_many_books_d78f8253_0013,synthetic-google-hashcode,88253,1172,236,125.49,5451.72,451.77,6.36,1.31,466.69
13,e_so_many_books_6a532cd0_0014,synthetic-google-hashcode,93482,919,178,125.49,4396.27,491.94,4.97,1.58,554.41
14,e_so_many_books_5e93fc1a_0015,synthetic-google-hashcode,98851,963,179,108.67,5783.15,517.51,5.08,1.49,489.38
15,e_so_many_books_4d13891b_0016,synthetic-google-hashcode,98429,1000,184,125.49,4628.68,444.87,5.49,1.25,573.8
16,e_so_many_books_fb701a68_0017,synthetic-google-hashcode,100000,1000,205,125.49,4298.07,561.62,6.06,1.33,488.32
17,e_so_many_books_1d75d5d5_0018,synthetic-google-hashcode,81517,1196,193,118.54,4959.69,393.58,5.43,1.49,531.02
18,e_so_many_books_3e688e3f_0019,synthetic-google-hashcode,87750,897,200,125.49,5187.1,437.89,5.43,1.66,503.23
19,e_so_many_books_d6df2552_0020,synthetic-google-hashcode,90229,1072,228,115.19,5422.99,501.25,4.8,1.61,523.6
