,instance_name,source,num_books,num_libraries,num_days,average_book_score,variance_book_score,books_per_library_avg,signup_time_avg,shippings_per_library_avg,book_duplications_per_library_avg
0,d_tough_choices_aa17a179_0001,synthetic-google-hashcode,68841,32527,32356,62.18,0.0,7.36,2.0,1.15,7.36
1,d_tough_choices_b8d11e93_0002,synthetic-google-hashcode,86262,30000,26214,56.96,0.0,8.44,2.32,1.18,7.56
2,d_tough_choices_77e95be8_0003,synthetic-google-hashcode,90870,30618,32760,56.42,0.0,7.55,2.0,1.18,8.82
3,d_tough_choices_a8dbf5a6_0004,synthetic-google-hashcode,87126,35909,30001,58.68,0.0,6.68,2.0,1.12,7.9
4,d_tough_choices_3eabb322_0005,synthetic-google-hashcode,83460,35278,24069,65.0,0.0,8.06,2.08,1.01,7.36
5,d_tough_choices_d242ea79_0006,synthetic-google-hashcode,92348,32911,26979,75.03,0.0,8.07,1.92,1.11,7.88
6,d_tough_choices_a3b3e90c_0007,synthetic-google-hashcode,80611,30000,27548,65.0,0.0,7.36,2.09,1.13,7.83
7,d_tough_choices_28b904c3_0008,synthetic-google-hashcode,78600,30000,31727,62.37,0.0,6.71,1.75,1.13,6.19
8,d_tough_choices_7b490565_0009,synthetic-google-hashcode,90963,30179,30255,73.0,0.0,6.74,2.12,1.0,8.19
9,d_tough_choices_22d89029_0010,synthetic-google-hashcode,71985,34596,28332,55.11,0.0,8.04,1.83,1.14,7.83
10,d_tough_choices_3d687173_0011,synthetic-google-hashcode,63040,26264,29401,65.0,0.0,6.33,1.85,1.09,7.36
11,d_tough_choices_f2612888_0012,synthetic-google-hashcode,85786,30041,26799,65.0,0.0,7.76,2.0,1.1,7.36
12,d_tough_choices_9f1d2257_0013,synthetic-google-hashcode,87655,35382,28155,75.38,0.0,7.99,2.06,1.06,8.0
13,d_tough_choices_8b566b41_0014,synthetic-google-hashcode,65219,30651,27086,59.42,0.0,7.18,1.96,1.02,6.61
14,d_tough_choices_3f1a7d4a_0015,synthetic-google-hashcode,74860,33799,26857,56.96,0.0,7.9,2.0,1.0,7.36
15,d_tough_choices_ea032b3a_0016,synthetic-google-hashcode,86602,31686,32842,61.87,0.0,8.58,1.99,1.15,7.36
16,d_tough_choices_5eae55a0_0017,synthetic-google-hashcode,73953,32087,29816,65.0,0.0,7.36,1.98,1.0,7.36
17,d_tough_choices_b258fd92_0018,synthetic-google-hashcode,78600,30000,31177,65.0,0.0,7.31,2.25,1.0,7.36
18,d_tough_choices_a2d302f6_0019,synthetic-google-hashcode,82789,30466,28220,77.46,0.0,7.36,1.6,1.18,8.59
19,d_tough_choices_4a48461c_0020,synthetic-google-hashcode,91360,32027,26021,65.0,0.0,6.93,2.3,1.14,7.36
