,instance_name,source,num_books,num_libraries,num_days,average_book_score,variance_book_score,books_per_library_avg,signup_time_avg,shippings_per_library_avg,book_duplications_per_library_avg
0,b_read_on_ac1b3e97_0001,synthetic-google-hashcode,77610,97,635,32.6,0.0,1037.84,4.63,1.28,0.0
1,b_read_on_544615fe_0002,synthetic-google-hashcode,48769,135,778,100.0,0.0,698.41,18.9,1.0,0.0
2,b_read_on_d25cc31e_0003,synthetic-google-hashcode,82462,68,815,96.6,0.0,1000.0,13.26,1.58,0.0
3,b_read_on_9d405987_0004,synthetic-google-hashcode,100000,50,1000,100.0,0.0,869.64,7.6,1.25,0.0
4,b_read_on_96a635eb_0005,synthetic-google-hashcode,86728,94,1247,52.11,0.0,712.4,9.63,1.48,0.0
5,b_read_on_1888191c_0006,synthetic-google-hashcode,60741,168,1000,91.45,0.0,1443.66,19.0,1.52,0.0
6,b_read_on_3aa015b4_0007,synthetic-google-hashcode,99027,139,1615,127.66,0.0,1000.0,19.72,1.09,0.0
7,b_read_on_96495bb4_0008,synthetic-google-hashcode,82471,58,338,150.66,0.0,1000.0,17.54,1.62,0.0
8,b_read_on_21603b50_0009,synthetic-google-hashcode,95990,107,1278,86.14,0.0,1077.09,17.16,1.02,0.0
9,b_read_on_4b4e2870_0010,synthetic-google-hashcode,95159,100,375,123.2,0.0,1298.32,15.15,1.36,0.0
10,b_read_on_2715b696_0011,synthetic-google-hashcode,64564,49,1327,140.24,0.0,1000.0,16.38,1.09,0.0
11,b_read_on_28392677_0012,synthetic-google-hashcode,36047,130,859,139.18,0.0,978.65,12.14,1.41,0.0
12,b_read_on_ce7cdf3e_0013,synthetic-google-hashcode,53367,82,1206,38.1,0.0,572.01,4.34,1.0,0.0
13,b_read_on_a3a1f309_0014,synthetic-google-hashcode,35364,100,1631,136.13,0.0,1369.36,8.32,1.21,0.0
14,b_read_on_d579a4d1_0015,synthetic-google-hashcode,92294,124,1133,100.0,0.0,566.73,5.64,1.08,0.0
15,b_read_on_ab1a846c_0016,synthetic-google-hashcode,91711,93,408,100.0,0.0,808.67,18.01,1.09,0.0
16,b_read_on_0d8e2d14_0017,synthetic-google-hashcode,39516,131,394,50.5,0.0,700.03,7.63,1.05,0.0
17,b_read_on_17881a3b_0018,synthetic-google-hashcode,83971,93,873,40.68,0.0,511.97,9.68,1.34,0.0
18,b_read_on_4cac86db_0019,synthetic-google-hashcode,78107,106,1074,100.0,0.0,435.62,17.79,1.15,0.0
19,b_read_on_9e11c8c7_0020,synthetic-google-hashcode,70879,117,408,116.05,0.0,750.41,11.81,1.57,0.0
