,instance_name,source,num_books,num_libraries,num_days,average_book_score,variance_book_score,books_per_library_avg,signup_time_avg,shippings_per_library_avg,book_duplications_per_library_avg
0,d_tough_choices_e674eaec_0001,synthetic-google-hashcode,78192,30000,30001,65.0,0.0,7.36,2.72,1.6,5.97
1,d_tough_choices_d9fadbb9_0002,synthetic-google-hashcode,28352,42119,30001,112.69,0.0,5.39,1.41,1.0,4.67
2,d_tough_choices_58c468ba_0003,synthetic-google-hashcode,85289,7600,4294,81.51,0.0,2.14,2.37,1.01,7.36
3,d_tough_choices_8d59bf53_0004,synthetic-google-hashcode,78600,40749,23695,93.46,0.0,1.43,3.66,1.27,4.02
4,d_tough_choices_9d9f2052_0005,synthetic-google-hashcode,19612,47808,14435,48.08,0.0,3.99,2.88,1.25,11.33
5,d_tough_choices_7d3c12a3_0006,synthetic-google-hashcode,78230,9338,39715,65.0,0.0,2.55,3.73,1.08,3.86
6,d_tough_choices_2b485451_0007,synthetic-google-hashcode,78600,40881,54522,65.0,0.0,11.23,3.22,1.36,10.48
7,d_tough_choices_e4eb0146_0008,synthetic-google-hashcode,99037,28949,11899,22.02,0.0,12.83,1.72,1.16,5.93
8,d_tough_choices_42e3d661_0009,synthetic-google-hashcode,25546,38570,37790,65.0,0.0,11.43,2.0,1.35,13.94
9,d_tough_choices_02935f52_0010,synthetic-google-hashcode,45172,34643,25348,56.7,0.0,2.12,1.19,1.82,7.36
10,d_tough_choices_6e0c535e_0011,synthetic-google-hashcode,78600,8997,36040,12.48,0.0,11.94,3.46,1.52,12.25
11,d_tough_choices_85c6c49a_0012,synthetic-google-hashcode,78600,28364,7415,112.2,0.0,12.14,3.23,1.72,9.36
12,d_tough_choices_780209f9_0013,synthetic-google-hashcode,78600,34607,22657,53.5,0.0,11.77,3.1,1.69,7.4
13,d_tough_choices_b10689e6_0014,synthetic-google-hashcode,48276,33859,18272,65.0,0.0,8.91,1.09,1.61,3.4
14,d_tough_choices_bf3f2a2b_0015,synthetic-google-hashcode,22435,40176,30001,8.43,0.0,7.36,3.77,1.0,12.33
15,d_tough_choices_5dfafb82_0016,synthetic-google-hashcode,13791,48129,34168,25.31,0.0,7.36,1.59,1.88,7.36
16,d_tough_choices_7479bce7_0017,synthetic-google-hashcode,33217,46679,16918,117.43,0.0,11.64,2.53,1.67,3.32
17,d_tough_choices_f3832cf4_0018,synthetic-google-hashcode,78600,30000,24480,47.12,0.0,10.43,1.2,1.4,7.31
18,d_tough_choices_143201df_0019,synthetic-google-hashcode,51090,30000,30306,19.23,0.0,8.54,2.0,1.57,12.13
19,d_tough_choices_2c197db7_0020,synthetic-google-hashcode,86054,4283,40257,65.0,0.0,6.63,2.21,1.0,7.36
